"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Lameck Aguta","0","M","","00:04:58","2:10:34","1","1","1",7834,"Lameck","Aguta"
"Joseph Kamau","0","M","","00:04:59","2:10:46","2","2","2",7846,"Joseph","Kamau"
"Dionicio Ceron","0","M","","00:04:59","2:10:59","3","3","3",7859,"Dionicio","Ceron"
"German Silva","0","M","","00:05:00","2:11:21","4","4","4",7881,"German","Silva"
"Moses Tanui","0","M","","00:05:01","2:11:38","5","5","5",7898,"Moses","Tanui"
"Michael Clarke","0","M","","00:05:01","2:11:42","6","6","6",7902,"Michael","Clarke"
"Gilbert Rutto","0","M","","00:05:03","2:12:30","7","7","7",7950,"Gilbert","Rutto"
"Jimmy Muindi","0","M","","00:05:03","2:12:49","8","8","8",7969,"Jimmy","Muindi"
"Andre Ramos","0","M","","00:05:04","2:13:10","9","9","9",7990,"Andre","Ramos"
"Jose Luis Molina Costa","0","M","","00:05:05","2:13:34","10","10","10",8014,"Jose Luis Molina Costa",""
"Darryl Francis","0","M","","00:05:06","2:13:56","11","11","11",8036,"Darryl","Francis"
"Bekele Tesfaye","0","M","","00:05:06","2:14:02","12","12","12",8042,"Bekele","Tesfaye"
"Nelson Ndereva","0","M","","00:05:07","2:14:12","13","13","13",8052,"Nelson","Ndereva"
"Patrick Cottini","0","M","","00:05:07","2:14:16","14","14","14",8056,"Patrick","Cottini"
"David Lee","0","M","","00:05:07","2:14:17","15","15","15",8057,"David","Lee"
"Charles Tangus","0","M","","00:05:07","2:14:34","16","16","16",8074,"Charles","Tangus"
"Ezekiel Bitok","0","M","","00:05:08","2:14:57","17","17","17",8097,"Ezekiel","Bitok"
"Wesley Bergin","0","M","","00:05:09","2:15:27","18","18","18",8127,"Wesley","Bergin"
"Joshua Kimaiyo","0","M","","00:05:10","2:15:29","19","19","19",8129,"Joshua","Kimaiyo"
"Didier Touat","0","M","","00:05:11","2:16:07","20","20","20",8167,"Didier","Touat"
"Andres Espinosa","0","M","","00:05:11","2:16:19","21","21","21",8179,"Andres","Espinosa"
"Thabisco Moqhali","0","M","","00:05:12","2:16:32","22","22","22",8192,"Thabisco","Moqhali"
"Julia Wallace","0","F","","00:05:12","2:16:35","23","1","1",8195,"Julia","Wallace"
"Sammy Lelei","0","M","","00:05:14","2:17:20","24","23","23",8240,"Sammy","Lelei"
"Belay Wolashe","0","M","","00:05:16","2:18:13","25","24","24",8293,"Belay","Wolashe"
"Daniel Gonzalez","0","M","","00:05:16","2:18:30","26","25","25",8310,"Daniel","Gonzalez"
"Dominique Chauvelier","0","M","","00:05:18","2:19:10","27","26","26",8350,"Dominique","Chauvelier"
"Paul Yego","0","M","","00:05:18","2:19:16","28","27","27",8356,"Paul","Yego"
