"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Jerome Drayton","0","M","","00:05:08","2:14:46","1","1","1",8086,"Jerome","Drayton"
"Veli Bally","0","M","","00:05:10","2:15:44","2","2","2",8144,"Veli","Bally"
"Brian Maxwell","0","M","","00:05:14","2:17:21","3","3","3",8241,"Brian","Maxwell"
"Ronald A Wayne","0","M","","00:05:16","2:18:18","4","4","4",8298,"Ronald A Wayne",""
"Vincent J Fleming","0","M","","00:05:17","2:18:37","5","5","5",8317,"Vincent J Fleming",""
"Tom Fleming","0","M","","00:05:17","2:18:46","6","6","6",8326,"Tom","Fleming"
"Gary Tuttle","0","M","","00:05:19","2:19:42","7","7","7",8382,"Gary","Tuttle"
"Chris Berka","0","M","","00:05:19","2:19:48","8","8","8",8388,"Chris","Berka"
"Jack Fultz","0","M","","00:05:22","2:20:44","9","9","9",8444,"Jack","Fultz"
"Carl E Hatfield","0","M","","00:05:23","2:21:16","10","10","10",8476,"Carl E Hatfield",""
"Russell Pate","0","M","","00:05:23","2:21:16","10","10","10",8476,"Russell","Pate"
"Jeffrey Wells","0","M","","00:05:24","2:21:42","12","12","12",8502,"Jeffrey","Wells"
"Robert A Varsha","0","M","","00:05:24","2:21:44","13","13","13",8504,"Robert A Varsha",""
"Victor Anderson","0","M","","00:05:24","2:21:51","14","14","14",8511,"Victor","Anderson"
"Phil Stewart","0","M","Bethesda","00:05:24","2:22:00","15","15","15",8520,"Phil","Stewart"
"Chuck Burrows","0","M","","00:05:25","2:22:24","16","16","16",8544,"Chuck","Burrows"
"Phil Dolan","0","M","","00:05:27","2:23:00","17","17","17",8580,"Phil","Dolan"
"Stanley Curran","0","M","","00:05:27","2:23:19","18","18","18",8599,"Stanley","Curran"
"Daniel McDaid","0","M","","00:05:28","2:23:25","19","19","19",8605,"Daniel","McDaid"
"Lee Fidler","0","M","","00:05:28","2:23:42","20","20","20",8622,"Lee","Fidler"
"Ronald J Kurrle","0","M","","00:05:29","2:23:49","21","21","21",8629,"Ronald J Kurrle",""
"Max A White","0","M","","00:05:29","2:23:56","22","22","22",8636,"Max A White",""
"Eduardo Vera","0","M","","00:05:29","2:24:05","23","23","23",8645,"Eduardo","Vera"
"Rich Hughson","0","M","","00:05:30","2:24:15","24","24","24",8655,"Rich","Hughson"
"Neil P Cusack","0","M","","00:05:30","2:24:25","25","25","25",8665,"Neil P Cusack",""
"Thomas R Antczak","0","M","","00:05:30","2:24:34","26","26","26",8674,"Thomas R Antczak",""
"Benji Durden","0","M","","00:05:31","2:24:39","27","27","27",8679,"Benji","Durden"
"Gary M Fanelli","0","M","","00:05:31","2:24:55","28","28","28",8695,"Gary M Fanelli",""
"Kevin McCarey","0","M","","00:05:31","2:25:03","29","29","29",8703,"Kevin","McCarey"
"Akio Usami","0","M","","00:05:32","2:25:28","30","30","30",8728,"Akio","Usami"
"Cletus S Griffin","0","M","","00:05:33","2:25:40","31","31","31",8740,"Cletus S Griffin",""
"Timothy Donovan","0","M","","00:05:33","2:25:56","32","32","32",8756,"Timothy","Donovan"
"Bruce S Robinson","0","M","","00:05:34","2:25:59","33","33","33",8759,"Bruce S Robinson",""
"George E Mason","0","M","","00:05:34","2:26:07","34","34","34",8767,"George E Mason",""
"Kerry W Mayer","0","M","","00:05:34","2:26:14","35","35","35",8774,"Kerry W Mayer",""
"Mike Murphy","0","M","","00:05:34","2:26:22","36","36","36",8782,"Mike","Murphy"
"David A Landriault","0","M","","00:05:35","2:26:39","37","37","37",8799,"David A Landriault",""
"James W Bowles","0","M","","00:05:35","2:26:41","38","38","38",8801,"James W Bowles",""
"Arthur Hall","0","M","","00:05:36","2:27:12","39","39","39",8832,"Arthur","Hall"
"Wayne Yetman","0","M","","00:05:37","2:27:39","40","40","40",8859,"Wayne","Yetman"
"Samuel R Maizel","0","M","","00:05:37","2:27:42","41","41","41",8862,"Samuel R Maizel",""
"Karl T Kule","0","M","","00:05:38","2:27:46","42","42","42",8866,"Karl T Kule",""
"Laurence Olsen","0","M","","00:05:38","2:27:52","43","43","43",8872,"Laurence","Olsen"
"John Vitale","0","M","","00:05:38","2:28:02","44","44","44",8882,"John","Vitale"
"Carlos Conejo","0","M","","00:05:39","2:28:09","45","45","45",8889,"Carlos","Conejo"
"Robert F Hodge","0","M","","00:05:40","2:28:45","46","46","46",8925,"Robert F Hodge",""
"David Reed","0","M","","00:05:40","2:28:50","47","47","47",8930,"David","Reed"
"George J Pfeiffer","0","M","","00:05:40","2:28:55","48","48","48",8935,"George J Pfeiffer",""
"Raymond E Currier","0","M","","00:05:40","2:28:58","49","49","49",8938,"Raymond E Currier",""
"Thomas G Allison","0","M","","00:05:41","2:29:16","50","50","50",8956,"Thomas G Allison",""
