"display_name","age","gender","residence","pace","official_time","overall","gender_result","division_result",seconds,"first_name","last_name"
"Robert Decastella","0","M","","00:04:52","2:07:51","1","1","1",7671,"Robert","Decastella"
"Robert Fitch","0","M","","00:04:52","2:07:54","2","2","2",7674,"Robert","Fitch"
"Bob Hall","0","M","","00:04:53","2:08:24","3","3","3",7704,"Bob","Hall"
"Alain Baillargeon","0","M","","00:04:54","2:08:44","4","4","4",7724,"Alain","Baillargeon"
"Candace Cable-Brookes","0","M","","00:04:56","2:09:28","5","5","5",7768,"Candace","Cable-Brookes"
"Jack Coakley","0","M","","00:04:56","2:09:41","6","6","6",7781,"Jack","Coakley"
"Art Boileau","0","M","","00:05:00","2:11:15","7","7","7",7875,"Art","Boileau"
"Orlando Pizzolato","0","M","","00:05:01","2:11:43","8","8","8",7903,"Orlando","Pizzolato"
"Ray Stewart","0","M","","00:05:02","2:12:20","9","9","9",7940,"Ray","Stewart"
"Joseph Dowling","0","M","","00:05:03","2:12:40","10","10","10",7960,"Joseph","Dowling"
"Bill Rodgers","0","M","","00:05:05","2:13:36","11","11","11",8016,"Bill","Rodgers"
"Arturo Barrios","0","M","","00:05:06","2:14:09","12","12","12",8049,"Arturo","Barrios"
"Bob Hodge","0","M","","00:05:08","2:14:50","13","13","13",8090,"Bob","Hodge"
"Angela Ieriti","0","M","","00:05:09","2:15:02","14","14","14",8102,"Angela","Ieriti"
"Domingo Tibaduiza","0","M","","00:05:09","2:15:22","15","15","15",8122,"Domingo","Tibaduiza"
"Paul R Cummings","0","M","","00:05:11","2:16:05","16","16","16",8165,"Paul R Cummings",""
"Dan Schlessinger","0","M","","00:05:12","2:16:29","17","17","17",8189,"Dan","Schlessinger"
"Vance Anderson","0","M","","00:05:12","2:16:42","18","18","18",8202,"Vance","Anderson"
"Jan-Owe Mattson","0","M","","00:05:13","2:16:55","19","19","19",8215,"Jan-Owe","Mattson"
"Kunimitsu Ito","0","M","","00:05:13","2:17:02","20","20","20",8222,"Kunimitsu","Ito"
"Pertti Tiainen","0","M","","00:05:13","2:17:04","21","21","21",8224,"Pertti","Tiainen"
"Greg Meyer","0","M","","00:05:14","2:17:29","22","22","22",8249,"Greg","Meyer"
"Hiroshi Nagashima","0","M","","00:05:14","2:17:38","23","23","23",8258,"Hiroshi","Nagashima"
"Gonzalo Huggins","0","M","","00:05:16","2:18:11","24","24","24",8291,"Gonzalo","Huggins"
"Bobby Doyle","0","M","","00:05:18","2:19:03","25","25","25",8343,"Bobby","Doyle"
"Michael Hurd","0","M","","00:05:18","2:19:04","26","26","26",8344,"Michael","Hurd"
"Trevor C Fieldsend","0","M","","00:05:18","2:19:19","27","27","27",8359,"Trevor C Fieldsend",""
"Mike Patterson","0","M","","00:05:23","2:21:14","28","28","28",8474,"Mike","Patterson"
"Keld Johnsen","0","M","","00:05:23","2:21:19","29","29","29",8479,"Keld","Johnsen"
"Neil Cusack","0","M","","00:05:23","2:21:24","30","30","30",8484,"Neil","Cusack"
"Todd Stowey","0","M","","00:05:24","2:21:48","31","31","31",8508,"Todd","Stowey"
"Seppo Liuttu","0","M","","00:05:25","2:22:12","32","32","32",8532,"Seppo","Liuttu"
"Paul L McGovern","0","M","","00:05:25","2:22:18","33","33","33",8538,"Paul L McGovern",""
"Mark Bossardet","0","M","","00:05:26","2:22:29","34","34","34",8549,"Mark","Bossardet"
"Peter Kanfer","0","M","","00:05:26","2:22:42","35","35","35",8562,"Peter","Kanfer"
"Roger Luis Lopez Costa","0","M","","00:05:26","2:22:42","35","35","35",8562,"Roger Luis Lopez Costa",""
"Charles E Hewes","0","M","","00:05:27","2:23:16","37","37","37",8596,"Charles E Hewes",""
"Chester Carl","0","M","","00:05:27","2:23:17","38","38","38",8597,"Chester","Carl"
"Joseph M Molley","0","M","","00:05:28","2:23:27","39","39","39",8607,"Joseph M Molley",""
"Mark Skinkle","0","M","","00:05:29","2:23:59","40","40","40",8639,"Mark","Skinkle"
"David A Coyne","0","M","","00:05:29","2:24:06","41","41","41",8646,"David A Coyne",""
"Bo H MacGillivray","0","M","","00:05:29","2:24:09","42","42","42",8649,"Bo H MacGillivray",""
"Steve H Molnar","0","M","","00:05:30","2:24:15","43","43","43",8655,"Steve H Molnar",""
"Michael A Whelan","0","M","","00:05:30","2:24:27","44","44","44",8667,"Michael A Whelan",""
"Joe L Flores","0","M","","00:05:30","2:24:32","45","45","45",8672,"Joe L Flores",""
"John V Sheridan","0","M","","00:05:30","2:24:35","46","46","46",8675,"John V Sheridan",""
"Thomas J Augat","0","M","","00:05:31","2:24:43","47","47","47",8683,"Thomas J Augat",""
"Roy A Bieber","0","M","","00:05:31","2:24:44","48","48","48",8684,"Roy A Bieber",""
"Ingrid Kristiansen","0","F","","00:05:31","2:24:55","49","1","1",8695,"Ingrid","Kristiansen"
"Les F Roberts","0","M","","00:05:31","2:24:59","50","49","49",8699,"Les F Roberts",""
"Michael M Slavin","0","M","","00:05:32","2:25:16","51","50","50",8716,"Michael M Slavin",""
"Jorma Sipploa","0","M","","00:05:33","2:25:46","52","51","51",8746,"Jorma","Sipploa"
"Mark D Meyers","0","M","","00:05:34","2:26:16","53","52","52",8776,"Mark D Meyers",""
"Hector Chavez","0","M","","00:05:35","2:26:34","54","53","53",8794,"Hector","Chavez"
"Stephen G Grygiel","0","M","","00:05:35","2:26:42","55","54","54",8802,"Stephen G Grygiel",""
"Jose Dejesus","0","M","","00:05:36","2:26:57","56","55","55",8817,"Jose","Dejesus"
